casualty_id,vehicle_reference,casualty_class,sex_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
496,2,2,2,7,3,0,0,2,0,0,8,9,11
497,1,1,1,8,2,0,0,0,0,0,5,1,1
498,1,2,2,4,3,0,0,1,0,0,9,1,3
499,2,1,2,4,3,0,0,0,0,0,9,1,3
500,2,2,2,8,3,0,0,1,0,0,9,9,11
501,2,2,1,5,3,0,0,2,0,0,9,9,11
502,2,1,1,8,3,0,0,0,0,0,11,1,1
503,2,1,1,3,3,0,0,0,0,0,1,1,1
504,2,2,2,7,3,0,0,0,4,0,11,1,3
505,2,1,2,7,3,0,0,0,0,0,9,1,1
506,2,1,1,7,3,0,0,0,0,0,1,9,11
507,1,2,2,7,3,0,0,0,1,0,11,9,11
508,1,2,2,7,3,0,0,0,2,0,11,9,11
509,1,2,2,1,3,0,0,0,2,0,11,9,11
510,2,1,2,6,3,0,0,0,0,0,9,1,5
511,2,1,1,7,3,0,0,0,0,0,1,1,1
512,1,2,2,8,2,0,0,0,2,0,11,9,11
513,1,3,1,2,3,10,9,0,0,0,0,1,2
514,1,1,1,4,3,0,0,0,0,0,3,1,2
515,1,2,1,4,3,0,0,0,0,0,3,1,5
516,2,1,1,7,3,0,0,0,0,0,90,1,4
517,1,3,1,2,3,3,1,0,0,0,0,2,7
518,1,1,1,7,3,0,0,0,0,0,2,1,2
519,1,1,1,5,3,0,0,0,0,0,9,1,2
520,2,1,1,9,2,0,0,0,0,0,5,1,6
521,2,2,1,9,3,0,0,0,0,0,5,1,6
522,3,1,2,6,3,0,0,0,0,0,9,1,2
523,1,3,2,5,3,5,4,0,0,0,0,1,1
524,1,3,1,6,3,5,1,0,0,0,0,1,8
525,1,1,2,6,3,0,0,0,0,0,1,1,4
526,1,1,1,4,3,0,0,0,0,0,3,1,2
527,1,3,1,7,2,4,4,0,0,0,0,1,4
528,1,3,2,4,3,5,3,0,0,0,0,1,11
529,1,1,1,6,3,0,0,0,0,0,9,1,4
530,1,1,1,6,3,0,0,0,0,0,1,1,4
531,1,1,2,8,3,0,0,0,0,0,9,9,11
532,1,1,1,8,2,0,0,0,0,0,1,1,1
533,1,3,1,2,3,6,9,0,0,0,0,9,11
534,1,1,1,6,3,0,0,0,0,0,3,1,4
535,1,1,2,7,3,0,0,0,0,0,9,1,8
536,2,1,1,5,3,0,0,0,0,0,1,1,4
537,2,1,1,3,2,0,0,0,0,0,1,1,4
538,1,1,1,5,3,0,0,0,0,0,5,1,10
539,1,1,1,6,3,0,0,0,0,0,3,1,8
540,1,1,2,5,3,0,0,0,0,0,9,1,5
541,1,2,9,7,3,0,0,1,0,0,9,1,5
542,1,1,1,9,3,0,0,0,0,0,1,1,10
543,1,1,1,5,3,0,0,0,0,0,9,1,5
544,2,1,2,6,3,0,0,0,0,0,9,1,2
545,2,2,2,3,3,0,0,2,0,0,9,1,4
546,1,3,2,9,3,4,3,0,0,0,0,9,11
547,2,1,1,2,3,0,0,0,0,0,1,1,2
548,1,1,1,4,3,0,0,0,0,0,9,1,3
549,2,1,1,9,3,0,0,0,0,0,1,1,2
550,1,3,1,7,3,9,9,0,0,0,0,9,11
551,2,1,2,6,3,0,0,0,0,0,9,1,3
552,1,1,1,6,3,0,0,0,0,0,3,1,4
553,1,1,1,6,3,0,0,0,0,0,9,1,4
554,1,1,1,7,3,0,0,0,0,0,9,1,8
555,1,2,9,7,3,0,0,1,0,0,9,1,6
556,1,1,2,7,3,0,0,0,0,0,9,1,1
557,1,1,1,10,3,0,0,0,0,0,9,1,9
558,1,1,2,6,3,0,0,0,0,0,9,1,2
559,1,1,2,7,3,0,0,0,0,0,3,1,3
560,1,1,2,7,3,0,0,0,0,0,9,1,4
561,1,1,1,8,3,0,0,0,0,0,3,1,7
562,1,2,2,11,2,0,0,0,3,0,11,1,9
563,1,3,1,8,3,8,9,0,0,1,0,1,1
564,1,1,1,7,3,0,0,0,0,0,9,1,10
565,2,1,2,7,3,0,0,0,0,0,9,1,4
566,2,2,1,7,3,0,0,1,0,0,9,1,4
567,1,2,2,6,3,0,0,1,0,0,9,1,2
568,2,2,2,9,2,0,0,1,0,0,9,1,1
569,2,2,2,5,3,0,0,1,0,0,9,1,3
570,1,1,1,2,3,0,0,0,0,0,1,1,1
571,2,1,1,3,2,0,0,0,0,0,1,1,1
572,1,3,2,3,3,5,1,0,0,0,0,1,1
573,1,2,2,3,3,0,0,2,0,0,9,9,11
574,1,2,2,1,3,0,0,2,0,0,9,9,11
575,1,1,2,5,3,0,0,0,0,0,9,2,9
576,2,1,1,4,3,0,0,0,0,0,9,1,7
577,2,2,1,4,3,0,0,2,0,0,9,1,7
578,2,2,1,4,3,0,0,1,0,0,9,1,3
579,2,2,1,4,3,0,0,2,0,0,9,9,11
580,2,1,1,7,3,0,0,0,0,0,9,9,11
581,2,1,1,4,3,0,0,0,0,0,9,1,1
582,1,1,1,6,3,0,0,0,0,0,9,1,1
583,1,2,1,6,3,0,0,1,0,0,9,1,2
584,2,1,2,7,3,0,0,0,0,0,9,1,5
585,2,1,2,6,3,0,0,0,0,0,9,1,1
586,1,1,1,5,3,0,0,0,0,0,9,1,1
587,1,2,1,9,2,0,0,1,0,0,9,1,2
588,1,1,1,8,3,0,0,0,0,0,1,1,6
589,1,3,1,3,3,5,1,0,0,0,0,1,9
590,2,1,1,4,3,0,0,0,0,0,5,1,5
591,1,3,1,3,2,5,3,0,0,0,0,1,3
592,2,1,1,7,3,0,0,0,0,0,9,1,1
593,1,1,2,7,3,0,0,0,0,0,9,1,4
594,2,2,2,6,3,0,0,1,0,0,9,1,2
595,1,1,1,9,3,0,0,0,0,0,9,1,5
596,2,1,1,5,2,0,0,0,0,0,9,1,4
597,2,1,1,9,3,0,0,0,0,0,9,1,2
598,1,1,2,11,3,0,0,0,0,0,9,1,6
599,2,1,1,9,3,0,0,0,0,0,5,1,2
600,1,3,1,7,3,5,9,0,0,2,0,1,2
601,1,1,1,8,3,0,0,0,0,0,1,1,8
602,2,3,1,4,3,5,2,0,0,0,0,1,2
603,2,1,1,4,3,0,0,0,0,0,4,1,2
604,1,1,1,6,2,0,0,0,0,0,9,1,1
605,2,1,2,7,3,0,0,0,0,0,9,1,4
606,2,1,1,7,3,0,0,0,0,0,9,1,1
607,1,1,2,7,3,0,0,0,0,0,9,9,11
608,2,1,1,4,2,0,0,0,0,0,3,1,5
609,2,1,2,9,2,0,0,0,0,0,1,1,7
610,1,1,2,6,1,0,0,0,0,0,9,3,5
611,2,1,2,5,3,0,0,0,0,0,9,1,9
612,1,1,1,11,2,0,0,0,0,0,9,1,10
613,2,1,1,7,2,0,0,0,0,0,98,3,8
614,3,2,2,2,2,0,0,2,0,0,9,1,1
615,3,2,1,2,3,0,0,2,0,0,9,1,1
616,3,2,2,7,2,0,0,1,0,0,9,1,1
617,3,1,1,7,3,0,0,0,0,0,9,1,1
618,1,2,2,6,3,0,0,1,0,0,9,1,9
619,2,1,2,4,3,0,0,0,0,0,9,3,5
620,2,2,2,7,3,0,0,9,0,0,9,9,11
621,2,1,1,7,3,0,0,0,0,0,9,1,9
622,1,1,2,4,3,0,0,0,0,0,9,3,8
623,1,2,1,4,3,0,0,1,0,0,9,3,7
624,1,2,1,4,3,0,0,2,0,0,9,2,7
625,1,2,1,4,3,0,0,2,0,0,9,3,8
626,1,2,2,4,3,0,0,2,0,0,9,3,7
627,1,3,1,8,3,9,7,0,0,0,0,1,6
628,2,1,1,7,3,0,0,0,0,0,3,1,1
629,1,1,1,6,3,0,0,0,0,0,1,1,2
630,1,1,1,7,3,0,0,0,0,0,1,1,5
631,2,1,1,5,3,0,0,0,0,0,1,1,5
632,2,1,1,9,3,0,0,0,0,0,5,1,10
633,1,1,1,6,3,0,0,0,0,0,9,1,5
634,1,1,1,7,3,0,0,0,0,0,9,1,6
635,2,1,1,5,3,0,0,0,0,0,9,1,2
636,2,1,1,5,3,0,0,0,0,0,1,9,11
637,1,3,2,4,3,1,3,0,0,0,0,1,3
638,1,1,2,6,3,0,0,0,0,0,9,1,2
639,1,1,1,6,3,0,0,0,0,0,1,1,8
640,1,1,1,7,3,0,0,0,0,0,1,1,2
641,2,1,1,8,3,0,0,0,0,0,5,1,5
642,1,1,1,4,3,0,0,0,0,0,3,1,4
643,1,1,1,7,2,0,0,0,0,0,3,1,7
644,1,3,9,7,3,5,1,0,0,0,0,9,11
645,1,2,1,5,3,0,0,1,0,0,9,9,11
646,1,3,1,3,3,1,1,0,0,0,0,1,2
647,1,1,2,9,3,0,0,0,0,0,9,1,5
648,1,2,2,8,3,0,0,1,0,0,9,1,4
649,1,2,2,1,3,0,0,2,0,0,9,1,4
650,1,1,1,6,2,0,0,0,0,0,9,1,3
651,1,1,1,5,3,0,0,0,0,0,9,1,2
652,1,1,9,7,3,0,0,0,0,0,8,1,1
653,1,2,1,7,3,0,0,9,0,0,8,9,11
654,2,1,1,6,2,0,0,0,0,0,1,1,9
655,1,2,1,1,3,0,0,0,4,0,11,1,8
656,2,1,2,5,3,0,0,0,0,0,23,1,9
657,2,1,1,5,2,0,0,0,0,0,3,1,3
658,2,1,1,7,2,0,0,0,0,0,3,9,11
659,1,1,9,7,3,0,0,0,0,0,3,1,5
660,1,3,1,6,3,1,1,0,0,0,0,1,2
661,2,1,1,7,3,0,0,0,0,0,9,1,4
662,2,1,1,4,3,0,0,0,0,0,3,9,11
663,2,1,1,5,3,0,0,0,0,0,3,1,4
664,2,1,1,9,3,0,0,0,0,0,1,1,3
665,1,3,1,3,3,5,3,0,0,0,0,1,7
666,2,1,1,4,3,0,0,0,0,0,1,1,2
667,1,1,1,9,3,0,0,0,0,0,8,1,2
668,1,1,2,6,3,0,0,0,0,0,9,1,3
669,1,1,9,4,3,0,0,0,0,0,9,1,3
670,1,1,2,6,3,0,0,0,0,0,3,1,4
671,1,1,2,6,3,0,0,0,0,0,9,1,8
672,2,1,2,7,3,0,0,0,0,0,9,1,2
673,1,1,1,7,3,0,0,0,0,0,9,9,11
674,1,1,1,6,2,0,0,0,0,0,5,1,11
675,1,1,2,6,2,0,0,0,0,0,9,3,6
676,1,1,2,8,3,0,0,0,0,0,9,1,1
677,2,2,2,8,3,0,0,1,0,0,9,1,4
678,3,1,2,6,3,0,0,0,0,0,9,1,9
679,1,3,1,9,3,9,8,0,0,0,0,9,11
680,1,1,2,7,3,0,0,0,0,0,9,1,2
681,1,3,1,9,3,5,1,0,0,0,0,1,3
682,2,1,1,6,3,0,0,0,0,0,9,1,4
683,2,1,1,4,3,0,0,0,0,0,1,1,4
684,1,3,2,6,3,6,9,0,0,0,0,1,7
685,2,1,1,7,3,0,0,0,0,0,1,1,9
686,2,1,2,6,3,0,0,0,0,0,9,1,5
687,1,1,1,6,3,0,0,0,0,0,9,1,6
688,1,2,2,5,3,0,0,1,0,0,9,1,6
689,2,1,2,10,3,0,0,0,0,0,9,3,9
690,2,1,1,4,3,0,0,0,0,0,2,1,4
691,1,1,2,7,3,0,0,0,0,0,9,1,3
692,2,1,1,4,2,0,0,0,0,0,3,9,11
693,1,1,2,8,3,0,0,0,0,0,90,9,11
694,1,1,2,7,3,0,0,0,0,0,9,1,3
695,1,1,1,4,3,0,0,0,0,0,9,1,5
696,1,2,1,4,3,0,0,1,0,0,9,1,10
697,1,2,2,4,3,0,0,2,0,0,9,1,6
698,1,2,2,4,3,0,0,2,0,0,9,1,3
699,1,1,1,6,2,0,0,0,0,0,4,1,1
700,1,3,2,4,2,1,1,0,0,0,0,1,4
701,3,1,1,7,2,0,0,0,0,0,1,1,8
702,1,1,1,9,3,0,0,0,0,0,19,1,3
703,2,1,2,6,3,0,0,0,0,0,9,1,3
704,1,3,1,10,2,1,1,0,0,0,0,3,7
705,1,1,1,10,3,0,0,0,0,0,9,3,6
706,2,2,2,2,3,0,0,2,0,0,9,1,4
707,1,1,2,4,3,0,0,0,0,0,9,1,1
708,2,1,1,4,3,0,0,0,0,0,9,3,3
709,1,1,1,8,2,0,0,0,0,0,5,1,3
710,2,1,1,6,3,0,0,0,0,0,1,2,5
711,1,1,1,6,3,0,0,0,0,0,9,3,7
712,2,1,2,6,3,0,0,0,0,0,9,1,7
713,1,1,2,4,2,0,0,0,0,0,9,3,4
714,1,1,2,4,3,0,0,0,0,0,9,2,8
715,1,1,1,8,3,0,0,0,0,0,19,1,6
716,1,3,1,7,3,5,1,0,0,0,0,1,5
717,2,1,1,6,3,0,0,0,0,0,19,2,8
718,2,2,2,7,3,0,0,0,0,0,19,2,8
719,1,2,1,7,3,0,0,1,0,0,9,9,11
720,2,1,2,9,3,0,0,0,0,0,9,1,1
721,1,1,2,7,3,0,0,0,0,0,9,1,2
722,1,1,1,8,3,0,0,0,0,0,22,1,1
723,1,1,2,6,3,0,0,0,0,0,9,1,2
724,2,2,2,8,3,0,0,1,0,0,9,1,1
725,2,2,2,7,3,0,0,2,0,0,9,1,1
726,2,2,1,1,3,0,0,2,0,0,9,1,1
727,2,2,1,1,3,0,0,2,0,0,9,1,1
728,1,1,1,8,3,0,0,0,0,0,9,1,2
729,1,2,2,7,3,0,0,1,0,0,9,9,11
730,1,2,1,7,3,0,0,2,0,0,9,9,11
731,1,2,1,7,3,0,0,2,0,0,9,9,11
732,2,1,2,7,3,0,0,0,0,0,9,1,7
733,1,3,2,9,2,1,3,0,0,2,0,1,1
734,1,1,2,7,3,0,0,0,0,0,9,9,11
735,2,1,2,6,3,0,0,0,0,0,9,1,10
736,1,1,2,7,3,0,0,0,0,0,9,1,5
737,2,1,2,7,3,0,0,0,0,0,9,1,1
738,2,2,2,4,3,0,0,1,0,0,9,1,1
739,1,1,1,9,3,0,0,0,0,0,1,1,3
740,1,3,1,6,3,5,2,0,0,2,0,1,5
741,1,1,1,6,3,0,0,0,0,0,9,1,10
742,2,1,1,9,3,0,0,0,0,0,9,1,3
743,2,1,1,8,3,0,0,0,0,0,9,1,3
744,2,1,2,4,3,0,0,0,0,0,9,1,1
745,1,1,2,4,3,0,0,0,0,0,9,1,4
746,1,2,1,4,3,0,0,1,0,0,9,1,5
747,1,3,1,4,3,5,1,0,0,2,0,1,9
748,1,1,2,7,3,0,0,0,0,0,9,1,7
749,1,2,1,4,3,0,0,2,0,0,9,1,3
750,1,2,1,4,3,0,0,1,0,0,9,1,1
751,1,2,1,4,3,0,0,2,0,0,9,1,1
752,1,1,1,4,3,0,0,0,0,0,9,1,1
753,1,2,2,4,3,0,0,2,0,0,9,1,4
754,2,1,1,8,3,0,0,0,0,0,9,1,1
755,1,3,2,7,3,5,1,0,0,0,0,9,11
756,1,1,1,7,3,0,0,0,0,0,9,1,2
757,2,1,1,7,3,0,0,0,0,0,9,1,1
758,1,1,1,6,3,0,0,0,0,0,9,1,3
759,1,3,1,2,3,4,3,0,0,0,0,1,1
760,1,3,2,6,3,4,3,0,0,2,0,1,1
761,2,1,1,8,3,0,0,0,0,0,9,1,6
762,1,1,1,6,3,0,0,0,0,0,9,1,2
763,1,2,2,4,3,0,0,1,0,0,9,1,7
764,1,2,1,3,3,0,0,1,0,0,9,1,3
765,1,2,2,2,3,0,0,2,0,0,9,1,3
766,1,2,1,9,2,0,0,2,0,0,8,1,4
767,1,2,2,9,2,0,0,2,0,0,8,1,1
768,2,1,1,7,3,0,0,0,0,0,9,1,1
769,2,1,1,8,3,0,0,0,0,0,9,1,1
770,2,1,1,7,3,0,0,0,0,0,9,1,1
771,1,1,1,4,2,0,0,0,0,0,4,1,1
772,1,1,1,8,3,0,0,0,0,0,1,1,6
773,2,1,2,6,3,0,0,0,0,0,9,1,2
774,2,1,1,6,3,0,0,0,0,0,1,1,1
775,1,3,2,6,3,1,3,0,0,0,0,1,6
776,1,3,2,8,3,5,9,0,0,0,0,1,1
777,2,1,1,8,3,0,0,0,0,0,1,1,4
778,2,1,2,6,3,0,0,0,0,0,9,1,3
779,2,2,2,5,3,0,0,1,0,0,9,1,1
780,1,1,1,8,3,0,0,0,0,0,9,1,10
781,1,2,1,6,3,0,0,1,0,0,9,1,7
782,1,1,1,5,2,0,0,0,0,0,9,1,10
783,2,1,1,9,3,0,0,0,0,0,9,3,8
784,2,1,1,4,2,0,0,0,0,0,1,1,3
785,1,1,1,6,3,0,0,0,0,0,9,1,3
786,2,1,1,6,3,0,0,0,0,0,9,1,1
787,1,3,1,11,2,1,3,0,0,0,0,1,2
788,1,1,1,6,3,0,0,0,0,0,3,1,6
789,1,1,1,7,3,0,0,0,0,0,9,9,11
790,1,3,2,11,3,5,1,0,0,0,0,1,4
791,2,1,1,6,3,0,0,0,0,0,1,1,6
792,1,1,1,6,3,0,0,0,0,0,9,1,7
793,1,2,2,5,3,0,0,1,0,0,9,1,7
794,2,2,2,7,3,0,0,1,0,0,9,1,8
795,2,1,1,4,3,0,0,0,0,0,1,1,4
796,2,1,2,7,3,0,0,0,0,0,9,3,8
797,1,1,2,8,2,0,0,0,0,0,9,1,1
798,1,1,1,8,3,0,0,0,0,0,9,1,8
799,1,1,1,7,3,0,0,0,0,0,8,1,2
800,2,1,1,6,3,0,0,0,0,0,9,1,7
801,2,1,1,9,1,0,0,0,0,0,1,1,5
802,1,1,1,5,3,0,0,0,0,0,9,1,5
803,2,1,1,6,3,0,0,0,0,0,1,1,6
804,1,1,2,5,3,0,0,0,0,0,9,1,1
805,1,3,1,1,2,5,9,0,0,0,0,1,5
806,2,1,1,4,3,0,0,0,0,0,1,1,4
807,1,3,1,4,2,5,3,0,0,0,0,1,1
808,1,1,1,6,3,0,0,0,0,0,19,1,3
809,2,1,1,6,3,0,0,0,0,0,9,1,7
810,2,1,2,7,3,0,0,0,0,0,9,2,7
811,1,1,1,4,3,0,0,0,0,0,9,1,3
812,1,2,1,4,2,0,0,2,0,0,9,9,11
813,1,2,1,4,2,0,0,2,0,0,9,9,11
814,1,2,2,4,3,0,0,1,0,0,9,1,3
815,1,3,1,6,3,5,3,0,0,0,0,9,11
816,2,1,1,9,3,0,0,0,0,0,9,1,9
817,1,1,2,6,3,0,0,0,0,0,9,1,8
818,1,1,1,4,3,0,0,0,0,0,9,1,10
819,2,1,1,6,3,0,0,0,0,0,9,1,4
820,1,2,2,6,3,0,0,1,0,0,9,1,6
821,2,1,1,5,3,0,0,0,0,0,9,1,6
822,2,2,2,4,3,0,0,1,0,0,9,1,8
823,1,3,1,11,1,5,1,0,0,0,0,1,4
824,2,1,2,8,3,0,0,0,0,0,9,1,4
825,2,2,2,2,3,0,0,2,0,0,9,1,4
826,2,2,1,3,3,0,0,2,0,0,9,1,4
827,2,1,1,6,3,0,0,0,0,0,9,1,6
828,1,1,1,8,3,0,0,0,0,0,19,3,7
829,2,1,1,5,3,0,0,0,0,0,9,1,5
830,2,2,2,5,3,0,0,1,0,0,9,1,4
831,1,3,1,1,2,5,3,0,0,0,0,1,5
832,1,1,1,4,2,0,0,0,0,0,3,1,10
833,1,2,2,10,3,0,0,1,0,0,9,2,10
834,3,1,1,11,3,0,0,0,0,0,9,1,10
835,1,1,1,7,3,0,0,0,0,0,9,1,4
836,2,1,1,7,2,0,0,0,0,0,5,1,1
837,1,1,1,10,3,0,0,0,0,0,9,2,7
838,2,2,1,4,3,0,0,0,0,0,19,1,5
839,1,3,2,7,2,5,3,0,0,0,0,1,2
840,2,2,2,10,3,0,0,1,0,0,9,1,7
841,3,1,2,10,3,0,0,0,0,0,9,2,5
842,1,1,1,4,2,0,0,0,0,0,3,2,4
843,2,1,1,7,3,0,0,0,0,0,9,9,11
844,2,1,1,7,3,0,0,0,0,0,5,1,6
845,2,1,1,7,3,0,0,0,0,0,9,1,3
846,1,3,1,10,2,1,1,0,0,0,0,1,2
847,1,1,1,9,3,0,0,0,0,0,9,1,3
848,3,1,1,6,3,0,0,0,0,0,19,3,5
849,3,2,1,9,3,0,0,0,0,0,19,3,5
850,2,1,2,10,3,0,0,0,0,0,9,2,8
851,1,1,1,5,3,0,0,0,0,0,5,1,7
852,1,1,1,4,3,0,0,0,0,0,90,3,9
853,2,1,1,10,3,0,0,0,0,0,9,1,4
854,1,1,1,7,3,0,0,0,0,0,9,9,11
855,1,1,1,6,3,0,0,0,0,0,97,1,4
856,1,2,2,4,3,0,0,1,0,0,9,1,6
857,1,2,2,7,3,0,0,2,0,0,9,9,11
858,2,1,1,7,3,0,0,0,0,0,9,1,1
859,1,3,1,9,3,6,9,0,0,0,0,1,1
860,2,1,1,6,3,0,0,0,0,0,9,1,9
861,1,1,2,6,3,0,0,0,0,0,9,9,11
862,2,1,1,7,3,0,0,0,0,0,9,1,1
863,1,3,2,4,3,5,1,0,0,0,0,9,11
864,2,2,1,2,3,0,0,1,0,0,9,1,11
865,1,2,1,1,3,0,0,2,0,0,9,1,8
866,2,1,1,9,3,0,0,0,0,0,9,1,7
867,2,1,1,9,2,0,0,0,0,0,1,1,5
868,2,1,1,10,2,0,0,0,0,0,9,1,9
869,1,2,2,4,3,0,0,2,0,0,9,2,2
870,1,2,2,4,3,0,0,2,0,0,9,2,2
871,1,2,2,4,3,0,0,1,0,0,9,1,2
872,1,2,2,9,3,0,0,1,0,0,9,9,11
873,2,2,2,6,3,0,0,1,0,0,9,9,11
874,1,1,2,7,3,0,0,0,0,0,9,1,9
875,1,1,2,6,3,0,0,0,0,0,9,1,6
876,1,2,2,6,2,0,0,1,0,0,9,1,10
877,1,1,2,10,3,0,0,0,0,0,9,9,11
878,1,2,1,10,2,0,0,1,0,0,9,9,11
879,2,1,1,10,3,0,0,0,0,0,9,9,11
880,1,2,2,6,3,0,0,1,0,0,9,1,5
881,1,3,2,3,3,5,4,0,0,0,0,1,9
882,2,1,1,9,2,0,0,0,0,0,1,1,1
883,1,2,1,4,3,0,0,1,0,0,9,1,5
884,1,1,2,7,3,0,0,0,0,0,9,2,2
885,2,1,1,8,3,0,0,0,0,0,9,1,9
886,2,2,1,3,3,0,0,2,0,0,9,1,9
887,1,2,1,1,3,0,0,2,0,0,9,1,10
888,1,1,1,9,3,0,0,0,0,0,9,2,5
889,1,3,1,3,3,5,3,0,0,0,0,1,1
890,1,3,2,3,3,1,1,0,0,0,0,1,7
891,1,1,2,8,3,0,0,0,0,0,9,1,4
892,1,1,1,5,2,0,0,0,0,0,1,1,9
893,1,1,1,5,3,0,0,0,0,0,9,1,3
894,1,3,2,3,2,5,1,0,0,0,0,1,2
895,1,1,1,2,2,0,0,0,0,0,1,1,1
896,2,2,1,6,2,0,0,0,0,0,3,1,1
897,1,1,1,7,3,0,0,0,0,0,9,1,1
898,1,3,1,2,3,10,9,0,0,2,0,1,2
899,1,3,1,6,3,10,9,0,0,2,0,1,1
900,2,2,2,2,2,0,0,1,0,0,9,1,1
901,2,1,2,6,3,0,0,0,0,0,9,1,1
902,1,1,2,8,2,0,0,0,0,0,9,1,3
903,2,1,1,6,3,0,0,0,0,0,9,1,1
904,2,2,2,6,2,0,0,1,0,0,9,1,1
905,1,1,1,6,3,0,0,0,0,0,9,1,5
906,1,2,2,6,3,0,0,1,0,0,9,1,5
907,2,2,2,6,3,0,0,1,0,0,9,1,6
908,1,3,1,3,3,8,7,0,0,2,0,1,2
909,1,1,1,5,3,0,0,0,0,0,98,1,3
910,1,2,1,4,2,0,0,0,0,0,98,1,4
911,2,1,1,9,3,0,0,0,0,0,98,1,10
912,2,1,2,8,2,0,0,0,0,0,9,1,10
913,1,3,2,2,3,8,7,0,0,2,0,1,1
914,1,1,1,5,3,0,0,0,0,0,9,1,7
915,2,1,2,5,3,0,0,0,0,0,9,1,1
916,1,1,1,5,3,0,0,0,0,0,9,1,1
917,2,2,2,6,3,0,0,2,0,0,9,1,3
918,2,1,2,6,3,0,0,0,0,0,1,2,9
919,1,2,2,4,3,0,0,1,0,0,9,1,8
920,1,2,1,6,2,0,0,1,0,0,9,1,8
921,1,1,1,6,3,0,0,0,0,0,9,3,5
922,2,1,2,4,2,0,0,0,0,0,2,1,4
923,1,3,2,11,3,5,3,0,0,0,0,2,3
924,2,1,2,8,3,0,0,0,0,0,9,2,6
925,1,1,1,5,3,0,0,0,0,0,9,1,1
926,1,1,1,7,3,0,0,0,0,0,9,1,7
927,1,1,1,7,3,0,0,0,0,0,9,2,8
928,1,1,1,4,3,0,0,0,0,0,9,1,3
929,1,2,9,7,3,0,0,1,0,0,9,1,5
930,1,1,2,6,3,0,0,0,0,0,9,2,9
931,1,2,2,6,3,0,0,1,0,0,9,2,7
932,1,1,2,6,3,0,0,0,0,0,9,1,8
933,1,1,2,8,2,0,0,0,0,0,9,3,7
934,1,1,2,7,3,0,0,0,0,0,9,1,4
935,1,2,1,7,3,0,0,1,0,0,8,1,4
936,1,1,1,6,3,0,0,0,0,0,19,1,3
937,2,1,1,8,2,0,0,0,0,0,9,1,4
938,2,1,1,7,3,0,0,0,0,0,1,1,10
939,2,2,1,7,3,0,0,1,0,0,9,1,1
940,2,1,1,7,3,0,0,0,0,0,9,1,5
941,3,1,2,5,3,0,0,0,0,0,9,1,1
942,2,1,1,7,2,0,0,0,0,0,1,1,3
943,1,3,1,4,3,5,1,0,0,0,0,1,1
944,1,1,1,6,3,0,0,0,0,0,9,2,11
945,2,1,2,4,2,0,0,0,0,0,9,1,10
946,2,1,1,6,3,0,0,0,0,0,3,1,1
947,2,1,2,6,3,0,0,0,0,0,1,1,8
948,2,2,1,1,3,0,0,2,0,0,9,9,11
949,1,2,2,5,3,0,0,1,0,0,9,1,5
950,1,2,1,2,3,0,0,2,0,0,9,1,3
951,1,2,2,1,3,0,0,2,0,0,9,1,5
952,2,1,1,5,3,0,0,0,0,0,19,2,10
953,1,3,2,11,3,9,8,0,0,0,0,1,3
954,1,1,1,7,3,0,0,0,0,0,1,1,4
955,1,3,2,11,2,6,9,0,0,0,0,3,9
956,1,1,1,4,3,0,0,0,0,0,3,2,8
957,1,1,2,7,3,0,0,0,0,0,9,1,4
958,1,3,2,1,3,5,4,0,0,0,0,1,2
959,2,2,2,10,3,0,0,2,0,0,9,9,11
960,1,1,1,7,3,0,0,0,0,0,5,1,4
961,2,1,2,6,2,0,0,0,0,0,9,2,6
962,2,1,2,4,2,0,0,0,0,0,1,1,1
963,2,1,1,9,3,0,0,0,0,0,9,1,9
964,2,1,1,5,3,0,0,0,0,0,9,1,6
965,1,3,2,7,3,9,5,0,0,0,0,1,4
966,2,2,2,9,3,0,0,0,0,0,19,1,6
967,1,1,1,10,3,0,0,0,0,0,9,2,9
968,1,2,1,5,3,0,0,1,0,0,9,1,3
969,2,1,1,5,3,0,0,0,0,0,3,1,6
970,1,1,2,7,3,0,0,0,0,0,9,1,7
971,2,1,1,8,3,0,0,0,0,0,9,3,6
972,2,1,2,3,2,0,0,0,0,0,1,1,7
973,2,1,1,6,3,0,0,0,0,0,9,1,1
974,1,2,2,9,3,0,0,0,4,0,11,1,3
975,1,2,1,4,3,0,0,0,4,0,11,1,2
976,1,2,2,8,3,0,0,0,4,0,11,1,8
977,1,3,2,6,3,1,3,0,0,0,0,9,11
978,1,1,1,4,2,0,0,0,0,0,9,3,7
979,1,1,1,4,3,0,0,0,0,0,3,1,5
980,2,1,1,6,3,0,0,0,0,0,1,1,3
981,1,3,2,3,3,5,1,0,0,0,0,1,5
982,1,1,1,9,3,0,0,0,0,0,9,1,4
983,1,1,1,6,3,0,0,0,0,0,9,1,9
984,2,1,2,3,3,0,0,0,0,0,1,1,8
985,1,1,2,8,3,0,0,0,0,0,9,2,7
986,1,1,1,4,3,0,0,0,0,0,2,3,7
987,2,1,1,7,3,0,0,0,0,0,1,2,3
988,2,1,2,5,3,0,0,0,0,0,9,1,3
989,1,1,1,9,3,0,0,0,0,0,1,3,8
990,1,3,2,5,2,1,3,0,0,0,0,1,1
